"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"3986811177","3986787543","14072641","","","2009-09-14 19:36:57 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@windsordi Keep in mind, that was off the top of my head, i could be way off. ;)"
"3986307376","","","","","2009-09-14 19:11:05 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>",".@paulrwood  Not necessarily either or. FB is typically for people you know, Twitter is for people you want to know."
"3986283979","","","","","2009-09-14 19:09:53 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","I keep forgetting to unfollow @karlfisch http://twitter.com/karlfisch/status/3986004389 Added it to my to do list."
"3986275532","","","","","2009-09-14 19:09:27 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","Looking forward to reading this.  http://bit.ly/iCcm2 Our family are big fans of A.J. Jacobs"
"3986166518","3985013004","30626283","","","2009-09-14 19:03:49 +0000","<a href=""http://83degrees.com/to/powertwitter"" rel=""nofollow"">Power Twitter</a>","@samanthadouglas video only works for one to one, conference calls of more than 2 are audio only.There are some other tools for multiple vid"
"3985945795","","","","","2009-09-14 18:52:35 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","It just took me 33 minutes to walk from my house to work. How long does it take you?"
"3983367322","","","","","2009-09-14 16:37:52 +0000","<a href=""http://83degrees.com/to/powertwitter"" rel=""nofollow"">Power Twitter</a>","Wrote this last night,but had to update it a bit http://bit.ly/1OrK6t"
"3982272856","","","","","2009-09-14 15:42:06 +0000","<a href=""http://83degrees.com/to/powertwitter"" rel=""nofollow"">Power Twitter</a>",".@ScottElias you win. http://bit.ly/4xSIEa"
"3978619506","","","","","2009-09-14 12:00:16 +0000","<a href=""http://www.phpvrouwen.nl"" rel=""nofollow"">Twitme for WordPress</a>","I have something to share(ski) on Ideas and Thoughts from an EdTech you can find it here http://bit.ly/ey017"
"3972510545","","","","","2009-09-14 03:44:01 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","I heart Jay Cutler."
"3972011871","","","","","2009-09-14 03:28:25 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","4th and goal from the 3. I think the Bears should punt. It would be in the same vain as the last call."
"3971635217","3971460068","739293","","","2009-09-14 03:18:16 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@courosa just shared it with our entire division."
"3971155160","3971060185","26434368","","","2009-09-14 03:05:52 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@evandusen  no, it was dumb."
"3970898909","","","","","2009-09-14 02:59:45 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","Rogers and all wireless companies are criminals. http://bit.ly/zDiWo No way 452MB of data should cost $18,000. It has to stop."
"3969581730","3969527907","12162982","","","2009-09-14 02:22:25 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@schwier I always liked Bobby Douglas."
"3969403398","","","","","2009-09-14 02:17:27 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","Cutler says he won't throw 3 interceptions in the 2nd half. That could be helpful."
"3969073062","","6581222","","","2009-09-14 02:07:40 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@djakes  I wonder if it's too late to try and get a deal for Kyle Orton.  Offer Cutler and a 1st round pick."
"3968513866","","","","","2009-09-14 01:53:10 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","RT @djakes: Bears now tackling each other."
"3967287858","3967225506","48889287","","","2009-09-14 01:23:43 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@PesciTriD I agree. But I think it's okay and even encouraged in networks. At least in my definition."
"3967267398","3967229885","12979522","","","2009-09-14 01:23:07 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@cwebbtech Okay, strong disliker. Still can't believe you live west of Minnesota and cheer for the Bears. That's wrong."
"3967164998","","","","","2009-09-14 01:20:00 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","As a Viking fan, who do I cheer for Bears or Packers.? Never mind, I hate the Bears."
"3967044929","3967012171","14838377","","","2009-09-14 01:16:04 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@hhampson yikes! that is awful."
"3966963792","3966925709","6894272","","","2009-09-14 01:13:46 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@thekyleguy  crazy Saskatchewanians."
"3966948762","3966877252","7640052","","","2009-09-14 01:13:22 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@teryl_magee  I thought I was your friend"
"3966880464","","","","","2009-09-14 01:11:10 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>",".@eduinnovation Not exactly our discussion but here' s a distinction between networks and groups http://bit.ly/17R3fb"
"3966625769","3966566493","15126891","","","2009-09-14 01:01:41 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@eduinnovation  it seems you're seeing your online connections as your network and f2f as community. I don' t think it has to be that way."
"3966442338","3966416186","7640052","","","2009-09-14 00:55:34 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@teryl_magee  http://bit.ly/zKOgy"
"3966393052","","","","","2009-09-14 00:53:38 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","What a game! 416-413. I beat the great @dlaufenberg"
"3966200076","3966010184","15126891","","","2009-09-14 00:45:59 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@eduinnovation Not sure I follow that logic. Community to me, infers common goals, interests, Network is more diverse."
"3965538637","3965409204","5388852","","","2009-09-14 00:18:22 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@hrheingold  THis article might interest you  http://bit.ly/iGh6K"
"3965394609","3965310185","7612982","","","2009-09-14 00:12:17 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@dlaufenberg  Never mind them, you're up!"
"3965239709","3965167396","15126891","","","2009-09-14 00:05:28 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@eduinnovation no.  Network and Community are different things. This is your network, add and delete as you please."
"3956593495","","","","","2009-09-13 16:01:14 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","RT @robkeys: ""Information-rich and attention-poor"" Globe & Mail essay - http://bit.ly/2eqc2"
"3947751716","3947706892","50344929","","","2009-09-13 03:23:20 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@amhwrites don't rush. slow is fine."
"3946702226","","","","","2009-09-13 02:25:06 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","Where technology meets theatre.  http://bit.ly/Y2BnV This goes beyond cool. It's fascinating. Go watch."
"3945246272","3944485747","673153","","","2009-09-13 01:01:05 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@timlauer it was awesome but there's lots left. Come on over."
"3945233099","3944348748","789991","","","2009-09-13 01:00:21 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@davecormier let me read your comment first. Then I'll respond. It may save time and tweets."
"3944350470","3944026076","9462282","","","2009-09-13 00:08:05 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@Deacs84 start one and invite us. This way Diana can humilate me twice."
"3944327541","3943425216","789991","","","2009-09-13 00:06:42 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@davecormier what isn't it?"
"3944274382","3943597580","7612982","","","2009-09-13 00:03:38 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>",".@dlaufenberg later tonight. Having company for supper. Steak, crab linguine, perogies, bruschettia. Come on over there's lots."
"3943393161","3943322853","789991","","","2009-09-12 23:12:19 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>",".@davecormier what's wrong with YouTube? Why not work at making it safer?"
"3942885482","","","","","2009-09-12 22:42:18 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","When you call your buddy don't ask ""where are you?"" Often you get too much info."
"3942865746","3942456328","32692248","","","2009-09-12 22:41:10 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@meredithmusic okay. Call anytime. Mom and Shea are watching Kyle XY on it now."
"3941864554","3941637405","5929382","","","2009-09-12 21:42:17 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@charbeck good luck in the race tomorrow."
"3941839428","3941582288","22831960","","","2009-09-12 21:40:48 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@tljordan the blog of course allows for that. But if you want them to have a space you could have have one Classblogmeister might be best"
"3941478161","3940873298","10010202","","","2009-09-12 21:19:43 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@micwalker take a day off."
"3941450026","3941151589","22831960","","","2009-09-12 21:18:03 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@tljordan depending on what you want to do determines which is best.A simple info site for parents can be done via blog.Wordpress or Blogger"
"3940864889","3940572974","8555232","","","2009-09-12 20:44:06 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@TeachaKidd yes."
"3940551113","","","","","2009-09-12 20:25:53 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","Home from golf. What a gorgeous day. Now me and the dogs watching golf.  http://twitpic.com/hhi1r"
"3938646862","","","","","2009-09-12 18:36:09 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","Won 8 skins after a carry over. It's only $8 but still."
"3934606804","","","","","2009-09-12 14:45:48 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","9:15 tee time. I gotta hustle."
"3934564790","3932982933","6538722","","","2009-09-12 14:43:04 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@dwarlick thanks for the temp conversion."
"3928383810","3928364027","7010142","","","2009-09-12 04:44:52 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@smartinez spoken like a true Californian who knows not of what I speak. Last year, snow fell on October 14th!"
"3928321708","3928252378","673153","","","2009-09-12 04:40:35 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@timlauer actually it is and given our days are numbered, I should be tweeting about them too."
"3928071346","","","","","2009-09-12 04:24:06 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","I had heard about this game but seeing some highlights is pretty cool. Youtube is awesome! http://bit.ly/2ZgYAA"
"3927500659","3926803586","1249711","","","2009-09-12 03:48:43 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@irasocol  it's torture when you play @dlaufenberg"
"3927343467","","","","","2009-09-12 03:39:32 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","Never seen anyone play ""Drift Away"" with their feet any better. http://bit.ly/vK67w or hands even."
"3927259251","","","","","2009-09-12 03:34:37 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","Your Mom may have been wrong.  http://bit.ly/4YWzx"
"3926578595","","","","","2009-09-12 02:58:08 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","Hope this photo  http://bit.ly/YFZcI gets submitted to Awkward Family Photos http://bit.ly/yjD7L"
"3926444345","","","","","2009-09-12 02:51:38 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","Why does that guy keep sending me ""Good Karma"" on Facebook.  I don't need it."
"3926361536","3925929550","7612982","","","2009-09-12 02:47:40 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@dlaufenberg you up for Scrabble? I need to be humiliated."
"3926228323","3926189595","673153","","","2009-09-12 02:41:33 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@timlauer  you should simply add a signature to your tweets, ""Beautiful night in Portland""."
"3926118253","3925899314","8555232","","","2009-09-12 02:36:24 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@TeachaKidd  you still jailbroken?"
"3923804102","","","","","2009-09-12 00:48:25 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","Mcdonald drive thru girl just said ""cash only"". I wonder if @ddmeyer has been spreading his gospel here."
"3920695413","","","","","2009-09-11 22:00:40 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","Heading into Regina. I heard something about ""Julia Julia"". Not sure I like the sound of that."
"3920269368","","","","","2009-09-11 21:38:22 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","""I have an existential map. It has ""you are here"" written all over it."" Stephen Wright."
"3920158587","","","","","2009-09-11 21:32:40 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","I just created my first Mashup Video on Youtube.  http://bit.ly/IFQJE"
"3920114279","","","","","2009-09-11 21:30:25 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","Just installed 3 new apps for free today. They just to cost $$. http://freeappalert.com/2009-09-11"
"3919560532","3919330942","7088882","","","2009-09-11 21:02:10 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@jenwagner I present in 2 weeks. You got lots of time."
"3918796884","","","","","2009-09-11 20:22:44 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","RT @WillyB: @shareski Just sent u a video shoutout about Twitter.Keep 'em  coming people I want yours too! http://bit.ly/17i9cI"
"3918692230","","","","","2009-09-11 20:17:20 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","A kid just came up to me and asked, ""Are you the janitor?"" I just I can't wear my  green pants anymore."
"3916625589","3916398654","9388272","","","2009-09-11 18:28:35 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@trubol pretty informal. Mark spots. Find waypoints.  Discuss, estimate. That's pretty much it."
"3916044847","3915652176","739293","","","2009-09-11 17:58:11 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@courosa so far. Still new."
"3915936095","","","","","2009-09-11 17:52:29 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","A fun morning of geocaching with kids. Great way to teach latiutde and longitude and get some exercise too."
"3914753607","3914658612","11663272","","","2009-09-11 16:52:10 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@halavais  it seems to be displaying alphabetically. But maybe because I started using xfruits. I'll keep playing. Thanks"
